"log_date"	"app_name"	"user_id"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"
"2013-10-31"	"game-01"	393250	0	0	0	0	1	0	0	0	137	130	36	2	4	4	4	22	3	5	0	0	0	0	1	0	1	0.9635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.88462	35	36	65607	3399	14	0	0	0	0	210
"2013-10-31"	"game-01"	427843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10912	12283	0	0	0	0	0	33
"2013-10-31"	"game-01"	923467	0	0	0	0	8	0	0	0	307	230	28	4	72	27	27	24	4	8	0	0	0	0	1	0	0.9863	0.99349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	24	27	196229	259	33	4	0	0	0	90
"2013-10-31"	"game-01"	570270	0	0	0	0	2	0	0	0	151	135	0	0	19	4	7	16	5	3	0	0	0	0	1	0	0.9697	0.96689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.75556	6	36	54512	4233	16	1	0	1	1	187
"2013-10-31"	"game-01"	11242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46630	4949	0	0	0	0	0	42
"2013-10-31"	"game-01"	949790	0	0	0	0	0	0	0	0	15	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0.13333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5249	15736	3	2	0	0	0	3
"2013-10-31"	"game-01"	922505	0	1	0	0	2	0	0	0	73	60	0	0	17	6	7	10	3	4	0	1	0	0	0	0	0.92308	0.91781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.96667	32	32	33344	6700	10	4	0	0	0	92
"2013-10-31"	"game-01"	993240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5268	15720	0	0	0	0	0	12
"2013-10-31"	"game-01"	603486	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	25700	0	0	0	0	0	5
"2013-10-31"	"game-01"	463731	0	0	0	0	2	0	0	0	60	12	0	0	7	1	2	7	1	2	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	5356	15657	8	4	0	1	1	4
"2013-10-31"	"game-01"	758678	0	1	0	0	0	0	0	0	49	48	0	0	8	3	3	6	3	1	0	1	0	0	0	0	0.7619	0.79592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.8125	11	11	9519	12950	7	3	0	0	0	42
"2013-10-31"	"game-01"	497294	0	0	0	0	0	1	0	0	5	45	0	0	0	1	1	1	2	0	0	0	0	0	1	0	1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.86667	12	12	280	26500	1	0	0	0	0	3
"2013-10-31"	"game-01"	200987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	24247	0	0	0	0	0	10
"2013-10-31"	"game-01"	637841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	25053	0	0	0	0	0	11
"2013-10-31"	"game-01"	54146	0	0	0	0	1	0	0	0	25	50	16	1	3	3	3	5	2	1	0	0	0	0	0	0	1	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.92	16	16	11229	12126	4	3	0	0	0	73
"2013-10-31"	"game-01"	418554	0	0	0	0	0	0	0	0	0	14	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.78571	2	2	5457	15573	0	0	0	1	1	12
"2013-10-31"	"game-01"	597215	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11534	11997	0	0	0	0	0	257
"2013-10-31"	"game-01"	766653	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47157	4891	0	0	0	0	0	43
"2013-10-31"	"game-01"	113570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3417	17680	0	0	0	0	0	3
"2013-10-31"	"game-01"	534419	0	0	0	0	0	0	0	0	22	48	29	1	7	3	3	6	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.89583	29	29	5990	15132	4	3	0	1	0.94118	36
"2013-10-31"	"game-01"	622027	0	0	0	0	3	0	0	0	45	80	0	0	5	3	3	7	3	2	0	1	0	0	0	0	0.85	0.88889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.85	11	11	22004	8671	8	7	0	0	0	25
"2013-10-31"	"game-01"	439693	0	1	0	0	4	0	68	17	103	110	0	0	3	3	4	11	3	5	0	1	0	0	0	0	0.81818	0.86408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.91818	16	16	27156	7703	13	0	4	0	0	128
"2013-10-31"	"game-01"	912969	0	0	0	0	7	0	0	0	144	210	21	5	15	7	7	18	7	2	0	0	0	0	0	0	0.90476	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.84762	20	21	55532	4144	15	1	0	0	0	122
"2013-10-31"	"game-01"	291967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4304	16628	0	0	0	0	0	3
"2013-10-31"	"game-01"	99306	0	0	0	0	0	1	0	0	5	30	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.76667	15	15	276	26543	1	0	0	0	0	3
"2013-10-31"	"game-01"	23186	0	0	0	0	5	0	45	11.25	140	130	22	4	6	5	6	21	4	5	0	0	0	0	1	0	0.91667	0.93571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.93077	22	23	77570	2672	14	0	4	0	0	102
"2013-10-31"	"game-01"	729340	0	0	0	0	0	1	107	53.5	5	15	0	0	4	1	1	1	1	0	0	0	0	0	0	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.73333	20	20	380	25588	1	0	2	0	0	2
"2013-10-31"	"game-01"	583447	0	0	0	0	0	0	0	0	7	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0.5	0.85714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	26336	1	0	0	0	0	11
"2013-10-31"	"game-01"	159913	0	0	0	1	7	5	75	18.75	184	260	36	3	15	8	10	22	6	6	0	1	0	0	5	0	0.93333	0.94022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0.93077	36	36	66279	3358	19	0	4	1	1	158
"2013-10-31"	"game-01"	398234	0	0	0	0	1	0	0	0	26	50	19	1	3	2	2	6	2	1	0	0	0	0	0	0	1	0.84615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.84	19	20	3776	17204	4	0	0	0	0	143
"2013-10-31"	"game-01"	5671	0	0	0	0	3	0	70	23.33	60	70	14	1	13	3	3	22	2	3	0	0	0	0	0	0	0.90909	0.93333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.88571	14	14	84166	2328	6	0	3	0	0	71
"2013-10-31"	"game-01"	102661	0	0	0	0	3	0	0	0	125	32	0	0	20	8	8	2	1	3	0	0	0	0	0	0	0.85714	0.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.90625	16	16	17303	9972	15	4	0	0	0	38
"2013-10-31"	"game-01"	167214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	26425	0	0	0	0	0	6
"2013-10-31"	"game-01"	837375	0	1	0	0	4	0	86	6.62	84	64	0	0	3	3	4	7	3	4	0	1	0	0	0	0	0.90909	0.89286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.875	21	21	25352	8044	10	2	13	0	0	27
"2013-10-31"	"game-01"	700158	0	0	0	0	7	0	66	13.2	179	120	27	3	24	9	11	16	5	7	0	1	0	0	0	0	0.93548	0.91061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.84167	26	27	72133	2967	20	7	5	0	0	75
"2013-10-31"	"game-01"	430129	0	0	0	0	0	0	0	0	70	0	0	0	13	2	3	0	0	1	0	0	0	0	0	0	1	0.91429	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	75861	2753	7	0	0	0	0	151
"2013-10-31"	"game-01"	746797	0	0	0	0	2	0	0	0	44	48	0	0	3	1	2	15	1	2	0	0	0	0	0	0	0.91304	0.95455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.89583	9	9	46571	4954	5	2	0	0	0	11
"2013-10-31"	"game-01"	19391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11646	11962	0	0	0	0	0	12
"2013-10-31"	"game-01"	143942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	21956	0	0	0	0	0	7
"2013-10-31"	"game-01"	26906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	22654	0	0	0	0	0	11
"2013-10-31"	"game-01"	573540	0	0	0	0	1	0	0	0	100	130	8	4	6	3	5	19	4	1	0	0	0	0	0	0	0.9661	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.80769	7	8	44086	5248	10	0	0	0	0	61
"2013-10-31"	"game-01"	400886	0	0	0	0	3	0	108	36	24	50	0	0	1	4	4	4	4	1	0	1	0	0	0	0.66667	1	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.96	26	26	6438	14808	4	0	3	0	0	63
"2013-10-31"	"game-01"	219330	0	0	0	0	5	0	0	0	53	48	0	0	4	3	5	2	3	3	0	1	0	0	0	0	0.96296	0.96226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.83333	6	12	10710	12369	8	4	0	0	0	23
"2013-10-31"	"game-01"	703809	0	0	0	0	7	0	78	26	210	180	32	4	16	7	7	21	4	6	0	0	0	0	0	0.33333	0.88462	0.93333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.88889	32	32	82057	2435	21	0	3	0	0	94
"2013-10-31"	"game-01"	58066	0	1	0	0	3	0	0	0	108	190	0	0	18	3	3	13	4	3	0	0	0	0	0	0	0.95	0.92593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.77895	35	36	26125	7889	12	0	0	0	0	201
"2013-10-31"	"game-01"	886054	0	0	0	0	1	0	0	0	25	40	0	0	2	4	4	5	3	2	0	1	0	0	1	0	1	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.95	13	13	11091	12196	5	3	0	0	0	42
"2013-10-31"	"game-01"	577962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2278	19565	0	0	0	0	0	3
"2013-10-31"	"game-01"	974981	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	24246	0	0	0	0	0	114
"2013-10-31"	"game-01"	305563	0	0	0	0	4	0	0	0	25	10	15	1	2	2	3	7	1	0	0	0	0	0	0	0	0.85714	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.9	15	15	13597	11174	3	1	0	0	0	64
"2013-10-31"	"game-01"	86814	0	1	0	0	3	0	0	0	38	60	0	0	0	3	4	10	4	3	0	1	0	0	0	0	0.92308	0.94737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.98333	24	24	19376	9330	6	2	0	0	0	104
"2013-10-31"	"game-01"	543585	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11818	11877	0	0	0	0	0	53
"2013-10-31"	"game-01"	911412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	22995	0	0	0	0	0	17
"2013-10-31"	"game-01"	571419	0	0	0	0	7	1	13	13	198	200	26	4	12	7	7	27	4	7	0	0	0	0	1	0	0.92453	0.92929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.88	25	26	93705	1909	21	4	1	0	0	119
"2013-10-31"	"game-01"	577303	0	0	0	0	2	0	0	0	40	20	0	0	0	1	1	13	1	1	0	0	0	0	0	0	1	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.95	22	22	42423	5471	4	0	0	0	0	80
"2013-10-31"	"game-01"	249245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091	19939	0	0	0	0	0	5
"2013-10-31"	"game-01"	989183	0	1	0	0	5	0	53	10.6	189	152	8	6	12	6	6	18	7	8	0	1	0	0	0	0	0.96907	0.95238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.86842	8	9	60423	3750	21	7	5	2	0.80952	32
"2013-10-31"	"game-01"	237188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6172	14995	0	0	0	0	0	24
"2013-10-31"	"game-01"	524903	0	0	0	0	3	0	0	0	71	60	0	0	5	3	3	16	4	3	0	1	0	0	0	0	0.9375	0.92958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.93333	28	28	53245	4348	8	3	0	0	0	112
"2013-10-31"	"game-01"	906535	0	0	0	0	3	0	53	26.5	104	120	19	3	0	4	4	21	4	3	0	0	0	0	0	0	0.85	0.81731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.78333	19	19	51437	4488	11	2	2	0	0	134
"2013-10-31"	"game-01"	488514	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14931	10702	0	0	0	0	0	60
"2013-10-31"	"game-01"	601566	0	0	0	0	5	1	112	56	172	176	27	9	0	7	8	16	9	7	0	0	0	0	1	0.5	0.96552	0.97093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.78977	10	27	61419	3675	20	8	2	0	0	75
"2013-10-31"	"game-01"	72008	0	0	0	0	0	0	0	0	20	10	30	1	20	2	2	11	1	0	0	0	0	0	0	0	1	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.7	30	30	37301	6129	2	0	0	0	0	84
"2013-10-31"	"game-01"	705793	0	0	0	0	0	0	13	13	5	70	0	0	9	1	1	1	2	0	0	0	0	0	0	0	1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.8	6	7	272	26613	1	0	1	0	0	56
"2013-10-31"	"game-01"	924574	0	0	0	0	0	1	0	0	5	35	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.85714	6	7	380	25585	1	0	0	0	0	3
"2013-10-31"	"game-01"	488471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650	20878	0	0	0	0	0	3
"2013-10-31"	"game-01"	194617	0	0	0	0	1	0	0	0	93	250	0	0	16	3	6	10	4	1	0	0	0	0	0	0	0.84211	0.87097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0.856	22	22	30102	7200	12	0	0	1	0.9	52
"2013-10-31"	"game-01"	259139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834	20448	0	0	0	0	0	2
"2013-10-31"	"game-01"	690189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8675	13393	0	0	0	0	0	68
"2013-10-31"	"game-01"	805392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24312	8243	0	0	0	0	0	7
"2013-10-31"	"game-01"	995080	0	1	0	0	1	0	0	0	71	50	0	0	12	2	3	9	2	0	0	1	0	0	0	0	0.66667	0.83099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.9	32	33	24779	8157	8	0	0	0	0	162
"2013-10-31"	"game-01"	218585	0	0	0	0	0	0	0	0	10	8	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0.71429	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	11	11	4223	16730	2	0	0	0	0	37
"2013-10-31"	"game-01"	223651	0	1	0	0	1	0	0	0	5	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2157	19801	1	0	0	0	0	77
"2013-10-31"	"game-01"	555065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25105	0	0	0	0	0	2
"2013-10-31"	"game-01"	113650	0	1	0	0	2	0	0	0	44	150	0	0	17	2	2	4	2	2	0	0	0	0	1	0	1	0.97727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.86667	35	35	7129	14345	5	0	0	0	0	164
"2013-10-31"	"game-01"	810434	0	0	0	0	0	1	0	0	10	30	0	0	0	2	2	3	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.96667	9	10	2504	19159	2	1	0	0	0	3
"2013-10-31"	"game-01"	732151	0	1	0	0	8	1	67	13.4	183	160	34	2	1	8	9	20	9	6	0	1	0	0	1	0	0.75	0.89617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.9	34	34	73991	2850	21	9	5	0	0	200
"2013-10-31"	"game-01"	263146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4112	16843	0	0	0	0	0	74
"2013-10-31"	"game-01"	175862	0	2	0	0	4	0	3	3	94	47	0	0	1	4	5	4	4	0	0	0	0	0	0	0	0.7619	0.76596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.85106	17	17	3478	17599	12	0	1	1	0.85714	4
"2013-10-31"	"game-01"	802696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	24161	0	0	0	0	0	8
"2013-10-31"	"game-01"	383272	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	35	35	45733	5059	0	0	0	0	0	159
"2013-10-31"	"game-01"	838221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7833	13886	0	0	0	0	0	8
"2013-10-31"	"game-01"	920751	0	0	0	0	1	0	0	0	118	96	0	0	0	3	3	15	4	3	0	0	0	0	0	0	0.94231	0.9322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.89583	9	9	34255	6552	13	0	0	0	0	24
"2013-10-31"	"game-01"	470922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1802	20531	0	0	0	0	0	4
"2013-10-31"	"game-01"	572544	0	0	0	0	4	0	0	0	70	126	0	0	6	3	3	7	3	1	0	0	0	0	2	0	0	0.84286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.92063	1	2	6578	14717	8	0	0	2	0.93333	8
"2013-10-31"	"game-01"	628519	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54247	4250	0	0	0	0	0	155
"2013-10-31"	"game-01"	13387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	22047	0	0	0	0	0	9
"2013-10-31"	"game-01"	997125	0	0	0	0	2	0	0	0	28	42	0	0	2	1	1	6	2	1	0	0	0	0	1	0	0.85714	0.92857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.80952	10	10	4442	16506	4	0	0	1	1	5
"2013-10-31"	"game-01"	892109	0	0	0	0	10	0	215	43	312	220	41	6	57	24	27	29	6	11	0	0	0	0	1	0.6	0.95522	0.95192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	41	41	248706	117	37	14	5	0	0	320
"2013-10-31"	"game-01"	606901	0	0	0	0	10	1	0	0	326	170	13	4	6	8	10	40	8	10	0	1	0	0	1	0	0.8642	0.8865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.87059	13	13	217413	184	34	4	0	0	0	224
"2013-10-31"	"game-01"	754239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	23639	0	0	0	0	0	4
"2013-10-31"	"game-01"	317043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25094	0	0	0	0	0	2
"2013-10-31"	"game-01"	938243	0	0	0	0	1	2	23	11.5	25	50	15	2	3	3	3	10	2	2	0	0	0	0	0	0	1	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.9	15	15	10237	12583	5	4	2	0	0	73
"2013-10-31"	"game-01"	232639	0	0	0	0	3	1	47	47	80	70	0	0	7	1	2	18	2	4	0	0	0	0	1	1	0.94737	0.9625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.91429	34	34	60609	3738	8	0	1	0	0	188
"2013-10-31"	"game-01"	689270	0	2	0	0	0	0	0	0	5	6	0	0	3	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	9	360	26073	1	0	0	0	0	9
"2013-10-31"	"game-01"	51584	0	0	0	0	2	0	0	0	35	110	0	0	0	2	2	10	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.76364	22	22	26390	7846	7	7	0	0	0	63
"2013-10-31"	"game-01"	251279	0	0	0	0	0	0	0	0	25	12	0	0	2	2	2	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	6	4621	16331	3	1	0	0	0	4
"2013-10-31"	"game-01"	293901	0	1	0	0	6	0	0	0	104	50	12	5	11	6	6	13	5	5	0	1	0	0	0	0	0.90244	0.90385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.92	12	12	37861	6050	12	2	0	0	0	86
"2013-10-31"	"game-01"	162319	0	2	0	0	1	0	0	0	27	149	21	1	0	4	5	4	5	0	0	1	0	0	3	0	0.71429	0.77778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0.89262	21	22	2110	19906	5	1	0	1	1	7
"2013-10-31"	"game-01"	471971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4325	16611	0	0	0	0	0	7
"2013-10-31"	"game-01"	4862	0	2	0	0	5	0	123	8.2	50	132	0	0	13	5	7	3	4	0	0	0	0	0	0	0	0.91304	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.87121	7	7	5596	15454	7	2	15	1	0.88889	14
"2013-10-31"	"game-01"	541112	0	0	0	0	0	0	0	0	10	16	0	0	4	1	1	2	1	0	0	0	0	0	0	0	0.75	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.8125	7	7	684	23819	2	0	0	0	0	27
"2013-10-31"	"game-01"	146329	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18266	9655	0	0	0	0	0	29
"2013-10-31"	"game-01"	864933	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	26587	0	0	0	0	0	3
